"","","","","","","X.Intercept."
"255","15","30","hn","0.7","cov1",NA
"256","15","30","hn","0.7","cov2",NA
"257","15","30","hn","0.7","aic","-28.647386678365"
"258","15","30","hn","0.7","varp","0.0467185639356542"
"259","15","30","hn+cov1","0.7","p","0.349440660818055"
"260","15","30","hn+cov1","0.7","b0","-0.945617406218387"
"261","15","30","hn+cov1","0.7","cov1","0.463227865465724"
"262","15","30","hn+cov1","0.7","cov2",NA
"263","15","30","hn+cov1","0.7","aic","-28.8531198638094"
"264","15","30","hn+cov1","0.7","varp","0.0550175644160795"
"265","15","30","hn+cov1+cov2","0.7","p","0.348161834565803"
"266","15","30","hn+cov1+cov2","0.7","b0","-0.98226922269663"
"267","15","30","hn+cov1+cov2","0.7","cov1","-0.0932554986525322"
"268","15","30","hn+cov1+cov2","0.7","cov2","0.838620361427095"
"269","15","30","hn+cov1+cov2","0.7","aic","-26.9766242394148"
"270","15","30","hn+cov1+cov2","0.7","varp","0.0560481336574488"
"271","16","30","hn","0.7","p","0.363548745556532"
"272","16","30","hn","0.7","b0","-1.2370574331795"
"273","16","30","hn","0.7","cov1",NA
"274","16","30","hn","0.7","cov2",NA
"275","16","30","hn","0.7","aic","-28.928332124384"
"276","16","30","hn","0.7","varp","0.0509827251362053"
"277","16","30","hn+cov1","0.7","p","0.354167619456234"
"278","16","30","hn+cov1","0.7","b0","-1.83341014962245"
"279","16","30","hn+cov1","0.7","cov1","-0.678847679787353"
"280","16","30","hn+cov1","0.7","cov2",NA
"281","16","30","hn+cov1","0.7","aic","-27.7471756847884"
"282","16","30","hn+cov1","0.7","varp","0.0524662285811118"
"283","16","30","hn+cov1+cov2","0.7","p","0.354077310980506"
"284","16","30","hn+cov1+cov2","0.7","b0","-1.85367452738911"
"285","16","30","hn+cov1+cov2","0.7","cov1","-1.03952114946509"
"286","16","30","hn+cov1+cov2","0.7","cov2","0.524922639978423"
"287","16","30","hn+cov1+cov2","0.7","aic","-25.8053118701798"
"288","16","30","hn+cov1+cov2","0.7","varp","0.0538678355698323"
"289","17","30","hn","0.7","p","0.416294952558115"
"290","17","30","hn","0.7","b0","-1.09947199681308"
"291","17","30","hn","0.7","cov1",NA
"292","17","30","hn","0.7","cov2",NA
"293","17","30","hn","0.7","aic","-21.3760727428865"
"294","17","30","hn","0.7","varp","0.0527399090304315"
"295","17","30","hn+cov1","0.7","p","0.40476596634151"
"296","17","30","hn+cov1","0.7","b0","-0.268151743207592"
"297","17","30","hn+cov1","0.7","cov1","1.0051168331069"
"298","17","30","hn+cov1","0.7","cov2",NA
"299","17","30","hn+cov1","0.7","aic","-20.7998695114271"
"300","17","30","hn+cov1","0.7","varp","0.0519050205184029"
"301","17","30","hn+cov1+cov2","0.7","p","0.402949661796101"
"302","17","30","hn+cov1+cov2","0.7","b0","-0.301153821760049"
"303","17","30","hn+cov1+cov2","0.7","cov1","1.64548321832081"
"304","17","30","hn+cov1+cov2","0.7","cov2","-1.09513446938312"
"305","17","30","hn+cov1+cov2","0.7","aic","-19.0218443734297"
"306","17","30","hn+cov1+cov2","0.7","varp","0.0573912927257109"
"307","18","30","hn","0.7","p","0.484322930758507"
"308","18","30","hn","0.7","b0","-0.940296516002153"
"309","18","30","hn","0.7","cov1",NA
"310","18","30","hn","0.7","cov2",NA
"311","18","30","hn","0.7","aic","-13.8341210142265"
"312","18","30","hn","0.7","varp","0.0627005290335023"
"313","18","30","hn+cov1","0.7","p","0.453357495863905"
"314","18","30","hn+cov1","0.7","b0","0.130841108317798"
"315","18","30","hn+cov1","0.7","cov1","1.28641071055518"
"316","18","30","hn+cov1","0.7","cov2",NA
"317","18","30","hn+cov1","0.7","aic","-15.3269312657305"
"318","18","30","hn+cov1","0.7","varp","0.0603190424311368"
"319","18","30","hn+cov1+cov2","0.7","p","0.437880422211858"
"320","18","30","hn+cov1+cov2","0.7","b0","1.49154303186978"
"321","18","30","hn+cov1+cov2","0.7","cov1","-0.534620915281093"
"322","18","30","hn+cov1+cov2","0.7","cov2","5.02316550476083"
"323","18","30","hn+cov1+cov2","0.7","aic","-14.9531833402742"
"324","18","30","hn+cov1+cov2","0.7","varp","0.0809896318320647"
"325","19","30","hn","0.7","p","0.440610089163532"
"326","19","30","hn","0.7","b0","-1.04072996924968"
"327","19","30","hn","0.7","cov1",NA
"328","19","30","hn","0.7","cov2",NA
"329","19","30","hn","0.7","aic","-18.4121383756258"
"330","19","30","hn","0.7","varp","0.0522094109931983"
"331","19","30","hn+cov1","0.7","p","0.406505819665386"
"332","19","30","hn+cov1","0.7","b0","0.83158260186387"
"333","19","30","hn+cov1","0.7","cov1","2.09647853380067"
"334","19","30","hn+cov1","0.7","cov2",NA
"335","19","30","hn+cov1","0.7","aic","-20.8183824528762"
"336","19","30","hn+cov1","0.7","varp","0.0503554602932241"
"337","19","30","hn+cov1+cov2","0.7","p","0.405394798241869"
"338","19","30","hn+cov1+cov2","0.7","b0","0.884870319752781"
"339","19","30","hn+cov1+cov2","0.7","cov1","2.7203688569588"
"340","19","30","hn+cov1+cov2","0.7","cov2","-0.854868992359506"
"341","19","30","hn+cov1+cov2","0.7","aic","-18.9093971004639"
"342","19","30","hn+cov1+cov2","0.7","varp","0.0503858024282594"
"343","20","30","hn","0.7","p","0.414458911442611"
"344","20","30","hn","0.7","b0","-1.10401147549088"
"345","20","30","hn","0.7","cov1",NA
"346","20","30","hn","0.7","cov2",NA
"347","20","30","hn","0.7","aic","-21.6127298601419"
