"","","","","","","X.Intercept."
"470","1","480","hn","0.8","b0","-0.711655684958833"
"471","1","480","hn","0.8","cov1",NA
"472","1","480","hn","0.8","cov2",NA
"473","1","480","hn","0.8","aic","-127.413793598055"
"474","1","480","hn","0.8","varp","0.0205664560928699"
"475","1","480","hn+cov1","0.8","p","0.589457923166524"
"476","1","480","hn+cov1","0.8","b0","-0.709301951039272"
"477","1","480","hn+cov1","0.8","cov1","-0.0363787715072683"
"478","1","480","hn+cov1","0.8","cov2",NA
"479","1","480","hn+cov1","0.8","aic","-125.703938945738"
"480","1","480","hn+cov1","0.8","varp","0.0206264578722811"
"481","1","480","hn+cov1+cov2","0.8","p","0.588558324449644"
"482","1","480","hn+cov1+cov2","0.8","b0","-0.610628934314278"
"483","1","480","hn+cov1+cov2","0.8","cov1","0.21915676020638"
"484","1","480","hn+cov1+cov2","0.8","cov2","-0.3151975763811"
"485","1","480","hn+cov1+cov2","0.8","aic","-125.162510256519"
"486","1","480","hn+cov1+cov2","0.8","varp","0.0206551028644862"
"487","2","480","hn","0.8","p","0.61351444290792"
"488","2","480","hn","0.8","b0","-0.65981711061824"
"489","2","480","hn","0.8","cov1",NA
"490","2","480","hn","0.8","cov2",NA
"491","2","480","hn","0.8","aic","-107.461110030179"
"492","2","480","hn","0.8","varp","0.0229092759424476"
"493","2","480","hn+cov1","0.8","p","0.613464284586197"
"494","2","480","hn+cov1","0.8","b0","-0.660411942932003"
"495","2","480","hn+cov1","0.8","cov1","0.0104794730069721"
"496","2","480","hn+cov1","0.8","cov2",NA
"497","2","480","hn+cov1","0.8","aic","-105.48673844209"
"498","2","480","hn+cov1","0.8","varp","0.0229361668255395"
"499","2","480","hn+cov1+cov2","0.8","p","0.612805698569937"
"500","2","480","hn+cov1+cov2","0.8","b0","-0.740548624055024"
"501","2","480","hn+cov1+cov2","0.8","cov1","-0.182973155194098"
"502","2","480","hn+cov1+cov2","0.8","cov2","0.254802814155069"
"503","2","480","hn+cov1+cov2","0.8","aic","-104.508640917972"
"504","2","480","hn+cov1+cov2","0.8","varp","0.0229826110990101"
"505","1","480","hn","0.9","p","0.535155119921717"
"506","1","480","hn","0.9","b0","-0.828746531252591"
"507","1","480","hn","0.9","cov1",NA
"508","1","480","hn","0.9","cov2",NA
"509","1","480","hn","0.9","aic","-183.287430988156"
"510","1","480","hn","0.9","varp","0.0173103003391678"
"511","1","480","hn+cov1","0.9","p","0.53367623186413"
"512","1","480","hn+cov1","0.9","b0","-0.826003399532938"
"513","1","480","hn+cov1","0.9","cov1","0.0965969577505545"
"514","1","480","hn+cov1","0.9","cov2",NA
"515","1","480","hn+cov1","0.9","aic","-183.847415169377"
"516","1","480","hn+cov1","0.9","varp","0.0173498649108697"
"517","1","480","hn+cov1+cov2","0.9","p","0.533541923088357"
"518","1","480","hn+cov1+cov2","0.9","b0","-0.800226131245724"
"519","1","480","hn+cov1+cov2","0.9","cov1","0.206878895290851"
"520","1","480","hn+cov1+cov2","0.9","cov2","-0.123271082772908"
"521","1","480","hn+cov1+cov2","0.9","aic","-182.058738207975"
"522","1","480","hn+cov1+cov2","0.9","varp","0.0173672465117505"
"523","2","480","hn","0.9","p","0.545555038080185"
"524","2","480","hn","0.9","b0","-0.806310576666732"
"525","2","480","hn","0.9","cov1",NA
"526","2","480","hn","0.9","cov2",NA
"527","2","480","hn","0.9","aic","-171.365019071269"
"528","2","480","hn","0.9","varp","0.0191000365982726"
"529","2","480","hn+cov1","0.9","p","0.545323874166101"
"530","2","480","hn+cov1","0.9","b0","-0.805734173324875"
"531","2","480","hn+cov1","0.9","cov1","-0.033665664730568"
"532","2","480","hn+cov1","0.9","cov2",NA
"533","2","480","hn+cov1","0.9","aic","-169.644321443802"
"534","2","480","hn+cov1","0.9","varp","0.0190911675999691"
"535","2","480","hn+cov1+cov2","0.9","p","0.544158407401158"
"536","2","480","hn+cov1+cov2","0.9","b0","-0.904971854575684"
"537","2","480","hn+cov1+cov2","0.9","cov1","-0.436410310231667"
"538","2","480","hn+cov1+cov2","0.9","cov2","0.427235536298008"
"539","2","480","hn+cov1+cov2","0.9","aic","-169.831994247164"
"540","2","480","hn+cov1+cov2","0.9","varp","0.0191925653317379"
