"","","","","","","X.Intercept."
"15479","60","60","hn+cov1+cov2","0.8","aic",NA
"15480","60","60","hn+cov1+cov2","0.8","varp",NA
"15481","61","60","hn","0.8","p","0.999941552128684"
"15482","61","60","hn","0.8","b0","7.96970828343594"
"15483","61","60","hn","0.8","cov1",NA
"15484","61","60","hn","0.8","cov2",NA
"15485","61","60","hn","0.8","aic","2.00000000959822"
"15486","61","60","hn","0.8","varp","0.270367545288792"
"15487","61","60","hn+cov1","0.8","p","0.921324395288491"
"15488","61","60","hn+cov1","0.8","b0","1.93921290780506"
"15489","61","60","hn+cov1","0.8","cov1","-2.20740292275787"
"15490","61","60","hn+cov1","0.8","cov2",NA
"15491","61","60","hn+cov1","0.8","aic","3.24157399049613"
"15492","61","60","hn+cov1","0.8","varp","0.104262994533144"
"15493","61","60","hn+cov1+cov2","0.8","p","0.585741702630694"
"15494","61","60","hn+cov1+cov2","0.8","b0","11.0113703737141"
"15495","61","60","hn+cov1+cov2","0.8","cov1","23.9071059937146"
"15496","61","60","hn+cov1+cov2","0.8","cov2","-22.6889358348877"
"15497","61","60","hn+cov1+cov2","0.8","aic","-1.54268007351814"
"15498","61","60","hn+cov1+cov2","0.8","varp","1.56997033780723"
"15499","62","60","hn","0.8","p","0.880850503052896"
"15500","62","60","hn","0.8","b0","0.109693830538151"
"15501","62","60","hn","0.8","cov1",NA
"15502","62","60","hn","0.8","cov2",NA
"15503","62","60","hn","0.8","aic","1.1863652221342"
"15504","62","60","hn","0.8","varp","0.118246982750772"
"15505","62","60","hn+cov1","0.8","p","0.875769525028198"
"15506","62","60","hn+cov1","0.8","b0","0.391328366325636"
"15507","62","60","hn+cov1","0.8","cov1","-0.532537874811219"
"15508","62","60","hn+cov1","0.8","cov2",NA
"15509","62","60","hn+cov1","0.8","aic","3.00399566102669"
"15510","62","60","hn+cov1","0.8","varp","0.117333913558236"
"15511","62","60","hn+cov1+cov2","0.8","p",NA
"15512","62","60","hn+cov1+cov2","0.8","b0",NA
"15513","62","60","hn+cov1+cov2","0.8","cov1",NA
"15514","62","60","hn+cov1+cov2","0.8","cov2",NA
"15515","62","60","hn+cov1+cov2","0.8","aic",NA
"15516","62","60","hn+cov1+cov2","0.8","varp",NA
"15517","63","60","hn","0.8","p","1.0344222596191"
"15518","63","60","hn","0.8","b0","8.49081347358831"
"15519","63","60","hn","0.8","cov1",NA
"15520","63","60","hn","0.8","cov2",NA
"15521","63","60","hn","0.8","aic","2.00000003035951"
"15522","63","60","hn","0.8","varp","0.524847021022254"
"15523","63","60","hn+cov1","0.8","p",NA
"15524","63","60","hn+cov1","0.8","b0",NA
"15525","63","60","hn+cov1","0.8","cov1",NA
"15526","63","60","hn+cov1","0.8","cov2",NA
"15527","63","60","hn+cov1","0.8","aic",NA
"15528","63","60","hn+cov1","0.8","varp",NA
"15529","63","60","hn+cov1+cov2","0.8","p","0.778002217932377"
"15530","63","60","hn+cov1+cov2","0.8","b0","-2.45507970094652"
"15531","63","60","hn+cov1+cov2","0.8","cov1","33.2741028571356"
"15532","63","60","hn+cov1+cov2","0.8","cov2","2.90828785054719"
"15533","63","60","hn+cov1+cov2","0.8","aic","-3.03988796387221"
"15534","63","60","hn+cov1+cov2","0.8","varp","0.226319848501485"
"15535","64","60","hn","0.8","p","0.988354930303557"
"15536","64","60","hn","0.8","b0","0.473503731313596"
"15537","64","60","hn","0.8","cov1",NA
"15538","64","60","hn","0.8","cov2",NA
"15539","64","60","hn","0.8","aic","1.81423109945886"
"15540","64","60","hn","0.8","varp","0.141353866381905"
"15541","64","60","hn+cov1","0.8","p","0.946288139784376"
"15542","64","60","hn+cov1","0.8","b0","1.50612234030164"
"15543","64","60","hn+cov1","0.8","cov1","-1.84071917261986"
"15544","64","60","hn+cov1","0.8","cov2",NA
"15545","64","60","hn+cov1","0.8","aic","3.00118831731259"
"15546","64","60","hn+cov1","0.8","varp","0.12335430557062"
"15547","64","60","hn+cov1+cov2","0.8","p","0.894856814661304"
"15548","64","60","hn+cov1+cov2","0.8","b0","2.04406935504326"
"15549","64","60","hn+cov1+cov2","0.8","cov1","-5.68016796534746"
"15550","64","60","hn+cov1+cov2","0.8","cov2","2.90510074650141"
"15551","64","60","hn+cov1+cov2","0.8","aic","2.23808425569849"
"15552","64","60","hn+cov1+cov2","0.8","varp","0.0994552935132056"
"15553","65","60","hn","0.8","p","0.748088260319397"
"15554","65","60","hn","0.8","b0","-0.343222849996258"
"15555","65","60","hn","0.8","cov1",NA
"15556","65","60","hn","0.8","cov2",NA
"15557","65","60","hn","0.8","aic","-2.53068571712936"
"15558","65","60","hn","0.8","varp","0.0916036895952092"
"15559","65","60","hn+cov1","0.8","p","0.740940153246536"
"15560","65","60","hn+cov1","0.8","b0","-0.622503987684172"
"15561","65","60","hn+cov1","0.8","cov1","0.697476553249095"
"15562","65","60","hn+cov1","0.8","cov2",NA
"15563","65","60","hn+cov1","0.8","aic","-1.59409129412337"
"15564","65","60","hn+cov1","0.8","varp","0.0945953250941584"
"15565","65","60","hn+cov1+cov2","0.8","p","0.740933871909465"
"15566","65","60","hn+cov1+cov2","0.8","b0","-0.621693660452142"
"15567","65","60","hn+cov1+cov2","0.8","cov1","0.699186936183368"
"15568","65","60","hn+cov1+cov2","0.8","cov2","-0.00242920504859136"
"15569","65","60","hn+cov1+cov2","0.8","aic","0.405901399186061"
"15570","65","60","hn+cov1+cov2","0.8","varp","0.0988300858728956"
"15571","66","60","hn","0.8","p","0.949972185834095"
"15572","66","60","hn","0.8","b0","0.578457398067669"
"15573","66","60","hn","0.8","cov1",NA
"15574","66","60","hn","0.8","cov2",NA
"15575","66","60","hn","0.8","aic","1.87084874302679"
"15576","66","60","hn","0.8","varp","0.141400764586837"
"15577","66","60","hn+cov1","0.8","p","0.940657830973818"
"15578","66","60","hn+cov1","0.8","b0","-0.578523965543544"
"15579","66","60","hn+cov1","0.8","cov1","14.8492154047143"
"15580","66","60","hn+cov1","0.8","cov2",NA
"15581","66","60","hn+cov1","0.8","aic","3.09512319393144"
"15582","66","60","hn+cov1","0.8","varp","0.084371402916631"
"15583","66","60","hn+cov1+cov2","0.8","p",NA
"15584","66","60","hn+cov1+cov2","0.8","b0",NA
"15585","66","60","hn+cov1+cov2","0.8","cov1",NA
"15586","66","60","hn+cov1+cov2","0.8","cov2",NA
"15587","66","60","hn+cov1+cov2","0.8","aic",NA
"15588","66","60","hn+cov1+cov2","0.8","varp",NA
"15589","67","60","hn","0.8","p","0.754282703306588"
"15590","67","60","hn","0.8","b0","-0.326698023401141"
"15591","67","60","hn","0.8","cov1",NA
"15592","67","60","hn","0.8","cov2",NA
"15593","67","60","hn","0.8","aic","-2.26431368497452"
"15594","67","60","hn","0.8","varp","0.0964473133886804"
"15595","67","60","hn+cov1","0.8","p","0.752872559749034"
"15596","67","60","hn+cov1","0.8","b0","-0.446573143182439"
"15597","67","60","hn+cov1","0.8","cov1","0.213852686180104"
"15598","67","60","hn+cov1","0.8","cov2",NA
"15599","67","60","hn+cov1","0.8","aic","-0.385233690194327"
"15600","67","60","hn+cov1","0.8","varp","0.0976750357158277"
"15601","67","60","hn+cov1+cov2","0.8","p","0.753128310240512"
"15602","67","60","hn+cov1+cov2","0.8","b0","-0.146361556770967"
"15603","67","60","hn+cov1+cov2","0.8","cov1","0.680629616808803"
"15604","67","60","hn+cov1+cov2","0.8","cov2","-0.737772181140364"
"15605","67","60","hn+cov1+cov2","0.8","aic","1.36968605956548"
"15606","67","60","hn+cov1+cov2","0.8","varp","0.0997356842815025"
"15607","68","60","hn","0.8","p","0.999941475500071"
"15608","68","60","hn","0.8","b0","9.69533704196243"
"15609","68","60","hn","0.8","cov1",NA
"15610","68","60","hn","0.8","cov2",NA
"15611","68","60","hn","0.8","aic","2.00000000336056"
"15612","68","60","hn","0.8","varp","2.19425862110925"
"15613","68","60","hn+cov1","0.8","p",NA
"15614","68","60","hn+cov1","0.8","b0",NA
"15615","68","60","hn+cov1","0.8","cov1",NA
"15616","68","60","hn+cov1","0.8","cov2",NA
"15617","68","60","hn+cov1","0.8","aic",NA
"15618","68","60","hn+cov1","0.8","varp",NA
"15619","68","60","hn+cov1+cov2","0.8","p","0.929668645469301"
"15620","68","60","hn+cov1+cov2","0.8","b0","4.19792945513544"
"15621","68","60","hn+cov1+cov2","0.8","cov1","-25.4766223671072"
"15622","68","60","hn+cov1+cov2","0.8","cov2","24.070486781213"
"15623","68","60","hn+cov1+cov2","0.8","aic","3.58269484819899"
"15624","68","60","hn+cov1+cov2","0.8","varp","0.0879981579496574"
"15625","69","60","hn","0.8","p","0.999941461004862"
"15626","69","60","hn","0.8","b0","10.988483964604"
"15627","69","60","hn","0.8","cov1",NA
"15628","69","60","hn","0.8","cov2",NA
"15629","69","60","hn","0.8","aic","2.00000000086514"
"15630","69","60","hn","0.8","varp","7.91826158695961"
"15631","69","60","hn+cov1","0.8","p",NA
"15632","69","60","hn+cov1","0.8","b0",NA
"15633","69","60","hn+cov1","0.8","cov1",NA
"15634","69","60","hn+cov1","0.8","cov2",NA
"15635","69","60","hn+cov1","0.8","aic",NA
"15636","69","60","hn+cov1","0.8","varp",NA
"15637","69","60","hn+cov1+cov2","0.8","p","0.916099002442959"
"15638","69","60","hn+cov1+cov2","0.8","b0","0.422294101358135"
"15639","69","60","hn+cov1+cov2","0.8","cov1","-12.2965698595746"
"15640","69","60","hn+cov1+cov2","0.8","cov2","14.0859999353509"
"15641","69","60","hn+cov1+cov2","0.8","aic","3.40687155536404"
"15642","69","60","hn+cov1+cov2","0.8","varp","0.155556788172458"
"15643","70","60","hn","0.8","p","0.854272084242741"
"15644","70","60","hn","0.8","b0","-0.00541543001747725"
"15645","70","60","hn","0.8","cov1",NA
"15646","70","60","hn","0.8","cov2",NA
"15647","70","60","hn","0.8","aic","0.73047254012427"
"15648","70","60","hn","0.8","varp","0.107458751660489"
"15649","70","60","hn+cov1","0.8","p","0.852873430413342"
"15650","70","60","hn+cov1","0.8","b0","-0.602936636896668"
"15651","70","60","hn+cov1","0.8","cov1","2.46456170377017"
"15652","70","60","hn+cov1","0.8","cov2",NA
"15653","70","60","hn+cov1","0.8","aic","1.49665131906597"
"15654","70","60","hn+cov1","0.8","varp","0.0905444216829079"
"15655","70","60","hn+cov1+cov2","0.8","p","0.839086817992896"
"15656","70","60","hn+cov1+cov2","0.8","b0","-0.28291093426662"
"15657","70","60","hn+cov1+cov2","0.8","cov1","28.0767322666368"
"15658","70","60","hn+cov1+cov2","0.8","cov2","-1.72663570141437"
"15659","70","60","hn+cov1+cov2","0.8","aic","0.723985118946491"
"15660","70","60","hn+cov1+cov2","0.8","varp","0.174078406155234"
"15661","71","60","hn","0.8","p","0.999941471474456"
"15662","71","60","hn","0.8","b0","9.92460942657538"
"15663","71","60","hn","0.8","cov1",NA
"15664","71","60","hn","0.8","cov2",NA
"15665","71","60","hn","0.8","aic","2.00000000446987"
"15666","71","60","hn","0.8","varp","2.79512521166692"
"15667","71","60","hn+cov1","0.8","p","0.91953695494262"
"15668","71","60","hn+cov1","0.8","b0","3.7677472200991"
"15669","71","60","hn+cov1","0.8","cov1","-4.15398651235108"
"15670","71","60","hn+cov1","0.8","cov2",NA
"15671","71","60","hn+cov1","0.8","aic","3.04566650952482"
"15672","71","60","hn+cov1","0.8","varp","0.111205259457166"
"15673","71","60","hn+cov1+cov2","0.8","p","0.888313829280341"
"15674","71","60","hn+cov1+cov2","0.8","b0","3.12613715522167"
"15675","71","60","hn+cov1+cov2","0.8","cov1","-2.15418932483275"
"15676","71","60","hn+cov1+cov2","0.8","cov2","-1.29544893379961"
"15677","71","60","hn+cov1+cov2","0.8","aic","4.03404047014562"
"15678","71","60","hn+cov1+cov2","0.8","varp","0.118429090486366"
"15679","72","60","hn","0.8","p","0.945546772390982"
"15680","72","60","hn","0.8","b0","0.0461947447857165"
"15681","72","60","hn","0.8","cov1",NA
"15682","72","60","hn","0.8","cov2",NA
"15683","72","60","hn","0.8","aic","1.04622827776936"
"15684","72","60","hn","0.8","varp","0.123783869971478"
"15685","72","60","hn+cov1","0.8","p","0.93765515458201"
"15686","72","60","hn+cov1","0.8","b0","-0.260262911521224"
"15687","72","60","hn+cov1","0.8","cov1","0.774597577015301"
"15688","72","60","hn+cov1","0.8","cov2",NA
"15689","72","60","hn+cov1","0.8","aic","2.68949288061931"
"15690","72","60","hn+cov1","0.8","varp","0.120427115525195"
"15691","72","60","hn+cov1+cov2","0.8","p","0.93220353488504"
"15692","72","60","hn+cov1+cov2","0.8","b0","-0.12463961325594"
"15693","72","60","hn+cov1+cov2","0.8","cov1","0.899455795349737"
"15694","72","60","hn+cov1+cov2","0.8","cov2","-0.33664915854815"
"15695","72","60","hn+cov1+cov2","0.8","aic","4.65976719912151"
"15696","72","60","hn+cov1+cov2","0.8","varp","0.120195172450108"
"15697","73","60","hn","0.8","p","0.77779897115891"
"15698","73","60","hn","0.8","b0","-0.261333502972183"
"15699","73","60","hn","0.8","cov1",NA
"15700","73","60","hn","0.8","cov2",NA
"15701","73","60","hn","0.8","aic","-1.34877557378941"
"15702","73","60","hn","0.8","varp","0.104820139736288"
"15703","73","60","hn+cov1","0.8","p","0.777788129197812"
"15704","73","60","hn+cov1","0.8","b0","-0.25039050453812"
"15705","73","60","hn+cov1","0.8","cov1","-0.025626653370417"
"15706","73","60","hn+cov1","0.8","cov2",NA
"15707","73","60","hn+cov1","0.8","aic","0.649883687073778"
"15708","73","60","hn+cov1","0.8","varp","0.107684319671002"
"15709","73","60","hn+cov1+cov2","0.8","p","0.777130717943114"
"15710","73","60","hn+cov1+cov2","0.8","b0","-0.201134812752453"
"15711","73","60","hn+cov1+cov2","0.8","cov1","0.134455204115602"
"15712","73","60","hn+cov1+cov2","0.8","cov2","-0.189980002430407"
"15713","73","60","hn+cov1+cov2","0.8","aic","2.60742274495411"
"15714","73","60","hn+cov1+cov2","0.8","varp","0.107551773609344"
"15715","74","60","hn","0.8","p","1.03442223986514"
"15716","74","60","hn","0.8","b0","8.89371049795862"
"15717","74","60","hn","0.8","cov1",NA
"15718","74","60","hn","0.8","cov2",NA
"15719","74","60","hn","0.8","aic","2.00000003458802"
"15720","74","60","hn","0.8","varp","0.912986652952526"
"15721","74","60","hn+cov1","0.8","p",NA
"15722","74","60","hn+cov1","0.8","b0",NA
"15723","74","60","hn+cov1","0.8","cov1",NA
"15724","74","60","hn+cov1","0.8","cov2",NA
"15725","74","60","hn+cov1","0.8","aic",NA
"15726","74","60","hn+cov1","0.8","varp",NA
"15727","74","60","hn+cov1+cov2","0.8","p",NA
"15728","74","60","hn+cov1+cov2","0.8","b0",NA
"15729","74","60","hn+cov1+cov2","0.8","cov1",NA
"15730","74","60","hn+cov1+cov2","0.8","cov2",NA
"15731","74","60","hn+cov1+cov2","0.8","aic",NA
"15732","74","60","hn+cov1+cov2","0.8","varp",NA
"15733","75","60","hn","0.8","p","0.779212102954147"
"15734","75","60","hn","0.8","b0","-0.257257714485874"
"15735","75","60","hn","0.8","cov1",NA
"15736","75","60","hn","0.8","cov2",NA
"15737","75","60","hn","0.8","aic","-1.29835982458969"
"15738","75","60","hn","0.8","varp","0.0967168091695299"
"15739","75","60","hn+cov1","0.8","p","0.767483775170978"
"15740","75","60","hn+cov1","0.8","b0","-0.616748142530121"
"15741","75","60","hn+cov1","0.8","cov1","0.719399028839881"
"15742","75","60","hn+cov1","0.8","cov2",NA
"15743","75","60","hn+cov1","0.8","aic","-0.319890583052781"
"15744","75","60","hn+cov1","0.8","varp","0.100326801237308"
"15745","75","60","hn+cov1+cov2","0.8","p","0.770943669118401"
"15746","75","60","hn+cov1+cov2","0.8","b0","-0.247114505916831"
"15747","75","60","hn+cov1+cov2","0.8","cov1","2.95341685601778"
"15748","75","60","hn+cov1+cov2","0.8","cov2","-1.79825019847689"
"15749","75","60","hn+cov1+cov2","0.8","aic","0.013987348362333"
"15750","75","60","hn+cov1+cov2","0.8","varp","0.0949656412644989"
"15751","76","60","hn","0.8","p","0.779874629853794"
"15752","76","60","hn","0.8","b0","-0.255340545302567"
"15753","76","60","hn","0.8","cov1",NA
"15754","76","60","hn","0.8","cov2",NA
"15755","76","60","hn","0.8","aic","-1.27489813443694"
"15756","76","60","hn","0.8","varp","0.103550831568828"
"15757","76","60","hn+cov1","0.8","p","0.777562416114508"
"15758","76","60","hn+cov1","0.8","b0","-0.414621779061616"
"15759","76","60","hn+cov1","0.8","cov1","0.31506497403237"
"15760","76","60","hn+cov1","0.8","cov2",NA
"15761","76","60","hn+cov1","0.8","aic","0.516344117167038"
"15762","76","60","hn+cov1","0.8","varp","0.103256123951043"
"15763","76","60","hn+cov1+cov2","0.8","p","76"
"15764","76","60","hn+cov1+cov2","0.8","b0","21.5729645675482"
"15765","76","60","hn+cov1+cov2","0.8","cov1","23.1580885826138"
"15766","76","60","hn+cov1+cov2","0.8","cov2","-31.1814055248355"
"15767","76","60","hn+cov1+cov2","0.8","aic","-4.57985538482258"
"15768","76","60","hn+cov1+cov2","0.8","varp","76"
"15769","77","60","hn","0.8","p","0.751437108584426"
"15770","77","60","hn","0.8","b0","-0.334321751542963"
"15771","77","60","hn","0.8","cov1",NA
"15772","77","60","hn","0.8","cov2",NA
"15773","77","60","hn","0.8","aic","-2.38531945537432"
"15774","77","60","hn","0.8","varp","0.099445700739364"
"15775","77","60","hn+cov1","0.8","p","0.750533124786844"
"15776","77","60","hn+cov1","0.8","b0","-0.433880598032093"
"15777","77","60","hn+cov1","0.8","cov1","0.212195044423827"
"15778","77","60","hn+cov1","0.8","cov2",NA
"15779","77","60","hn+cov1","0.8","aic","-0.502545069283122"
"15780","77","60","hn+cov1","0.8","varp","0.0993858768570886"
"15781","77","60","hn+cov1+cov2","0.8","p","0.753727216820778"
"15782","77","60","hn+cov1+cov2","0.8","b0","-0.623971083851343"
"15783","77","60","hn+cov1+cov2","0.8","cov1","-0.169703195001851"
"15784","77","60","hn+cov1+cov2","0.8","cov2","0.601405090538095"
"15785","77","60","hn+cov1+cov2","0.8","aic","1.34411426052138"
"15786","77","60","hn+cov1+cov2","0.8","varp","0.1003788500644"
"15787","78","60","hn","0.8","p","0.878010288264792"
"15788","78","60","hn","0.8","b0","0.0964035711185027"
"15789","78","60","hn","0.8","cov1",NA
"15790","78","60","hn","0.8","cov2",NA
"15791","78","60","hn","0.8","aic","1.14330861872835"
"15792","78","60","hn","0.8","varp","0.126406862474816"
"15793","78","60","hn+cov1","0.8","p","0.875818422992199"
"15794","78","60","hn+cov1","0.8","b0","-0.0287301469679054"
"15795","78","60","hn+cov1","0.8","cov1","0.216302739706238"
"15796","78","60","hn+cov1","0.8","cov2",NA
"15797","78","60","hn+cov1","0.8","aic","3.09064468399696"
"15798","78","60","hn+cov1","0.8","varp","0.126179269852517"
"15799","78","60","hn+cov1+cov2","0.8","p","0.878377783989641"
"15800","78","60","hn+cov1+cov2","0.8","b0","-0.977049128879359"
"15801","78","60","hn+cov1+cov2","0.8","cov1","-3.75534737823944"
"15802","78","60","hn+cov1+cov2","0.8","cov2","5.49696471119061"
"15803","78","60","hn+cov1+cov2","0.8","aic","2.43116454999735"
"15804","78","60","hn+cov1+cov2","0.8","varp","0.126918133010088"
"15805","79","60","hn","0.8","p","0.675571326256934"
"15806","79","60","hn","0.8","b0","-0.521336661147065"
"15807","79","60","hn","0.8","cov1",NA
"15808","79","60","hn","0.8","cov2",NA
"15809","79","60","hn","0.8","aic","-6.56568323083395"
"15810","79","60","hn","0.8","varp","0.0862492171362204"
"15811","79","60","hn+cov1","0.8","p","0.674824447360827"
"15812","79","60","hn+cov1","0.8","b0","-0.604917402968432"
"15813","79","60","hn+cov1","0.8","cov1","0.177676527692077"
"15814","79","60","hn+cov1","0.8","cov2",NA
"15815","79","60","hn+cov1","0.8","aic","-4.69631638925313"
"15816","79","60","hn+cov1","0.8","varp","0.0867009780492684"
"15817","79","60","hn+cov1+cov2","0.8","p","0.671845309846837"
"15818","79","60","hn+cov1+cov2","0.8","b0","-0.345408045616379"
"15819","79","60","hn+cov1+cov2","0.8","cov1","0.648645010836972"
"15820","79","60","hn+cov1+cov2","0.8","cov2","-0.689387519816301"
"15821","79","60","hn+cov1+cov2","0.8","aic","-3.24555855823987"
"15822","79","60","hn+cov1+cov2","0.8","varp","0.0891287500984696"
"15823","80","60","hn","0.8","p","0.961529744770493"
"15824","80","60","hn","0.8","b0","0.715372330234612"
"15825","80","60","hn","0.8","cov1",NA
"15826","80","60","hn","0.8","cov2",NA
"15827","80","60","hn","0.8","aic","1.92493286228738"
"15828","80","60","hn","0.8","varp","0.140440562417884"
"15829","80","60","hn+cov1","0.8","p","0.917828578998487"
"15830","80","60","hn+cov1","0.8","b0","-0.187857320818588"
"15831","80","60","hn+cov1","0.8","cov1","1.19769286130163"
"15832","80","60","hn+cov1","0.8","cov2",NA
"15833","80","60","hn+cov1","0.8","aic","3.4395461765123"
"15834","80","60","hn+cov1","0.8","varp","0.132255692571442"
"15835","80","60","hn+cov1+cov2","0.8","p","0.896145491568657"
"15836","80","60","hn+cov1+cov2","0.8","b0","5.68919323623617"
"15837","80","60","hn+cov1+cov2","0.8","cov1","-16.6496328478004"
"15838","80","60","hn+cov1+cov2","0.8","cov2","10.8778653094727"
"15839","80","60","hn+cov1+cov2","0.8","aic","2.929679027922"
"15840","80","60","hn+cov1+cov2","0.8","varp","0.673102767459232"
"15841","81","60","hn","0.8","p","0.938234883439586"
"15842","81","60","hn","0.8","b0","0.467445022482174"
"15843","81","60","hn","0.8","cov1",NA
"15844","81","60","hn","0.8","cov2",NA
"15845","81","60","hn","0.8","aic","1.79972191797011"
"15846","81","60","hn","0.8","varp","0.148259967499712"
"15847","81","60","hn+cov1","0.8","p","0.937776715047688"
"15848","81","60","hn+cov1","0.8","b0","0.590662976634421"
"15849","81","60","hn+cov1","0.8","cov1","-0.237829878694422"
"15850","81","60","hn+cov1","0.8","cov2",NA
"15851","81","60","hn+cov1","0.8","aic","3.79114216194303"
"15852","81","60","hn+cov1","0.8","varp","0.15815686319142"
"15853","81","60","hn+cov1+cov2","0.8","p","0.876040692594489"
"15854","81","60","hn+cov1+cov2","0.8","b0","5.66287032005869"
"15855","81","60","hn+cov1+cov2","0.8","cov1","-10.6164306699816"
"15856","81","60","hn+cov1+cov2","0.8","cov2","4.09675724772953"
"15857","81","60","hn+cov1+cov2","0.8","aic","2.08273013070332"
"15858","81","60","hn+cov1+cov2","0.8","varp","0.0758721497395467"
"15859","82","60","hn","0.8","p","0.917593089756635"
"15860","82","60","hn","0.8","b0","0.313000829275659"
"15861","82","60","hn","0.8","cov1",NA
"15862","82","60","hn","0.8","cov2",NA
"15863","82","60","hn","0.8","aic","1.63217584472092"
"15864","82","60","hn","0.8","varp","0.127112047425942"
"15865","82","60","hn+cov1","0.8","p",NA
"15866","82","60","hn+cov1","0.8","b0",NA
"15867","82","60","hn+cov1","0.8","cov1",NA
"15868","82","60","hn+cov1","0.8","cov2",NA
"15869","82","60","hn+cov1","0.8","aic",NA
"15870","82","60","hn+cov1","0.8","varp",NA
"15871","82","60","hn+cov1+cov2","0.8","p","0.884989267594074"
"15872","82","60","hn+cov1+cov2","0.8","b0","-0.297558943342504"
"15873","82","60","hn+cov1+cov2","0.8","cov1","-1.76523887499776"
"15874","82","60","hn+cov1+cov2","0.8","cov2","2.32455158877816"
"15875","82","60","hn+cov1+cov2","0.8","aic","3.95871909783038"
"15876","82","60","hn+cov1+cov2","0.8","varp","0.160334754098494"
"15877","83","60","hn","0.8","p","0.98433130832389"
"15878","83","60","hn","0.8","b0","1.17525081133404"
"15879","83","60","hn","0.8","cov1",NA
"15880","83","60","hn","0.8","cov2",NA
"15881","83","60","hn","0.8","aic","1.98795896229241"
"15882","83","60","hn","0.8","varp","0.142202068685862"
"15883","83","60","hn+cov1","0.8","p","0.938477366882847"
"15884","83","60","hn+cov1","0.8","b0","4.62955106747529"
"15885","83","60","hn+cov1","0.8","cov1","-5.02405707840609"
"15886","83","60","hn+cov1","0.8","cov2",NA
"15887","83","60","hn+cov1","0.8","aic","3.31134543071064"
"15888","83","60","hn+cov1","0.8","varp","0.0858032546701939"
"15889","83","60","hn+cov1+cov2","0.8","p","0.910543118577002"
"15890","83","60","hn+cov1+cov2","0.8","b0","0.845886056453759"
"15891","83","60","hn+cov1+cov2","0.8","cov1","-2.16709554040235"
"15892","83","60","hn+cov1+cov2","0.8","cov2","1.12508605195417"
"15893","83","60","hn+cov1+cov2","0.8","aic","5.13901816626451"
"15894","83","60","hn+cov1+cov2","0.8","varp","0.1257440487703"
"15895","84","60","hn","0.8","p","1.07136586815993"
"15896","84","60","hn","0.8","b0","9.62354941282749"
"15897","84","60","hn","0.8","cov1",NA
"15898","84","60","hn","0.8","cov2",NA
"15899","84","60","hn","0.8","aic","2.00000001089225"
"15900","84","60","hn","0.8","varp","2.0331046735135"
"15901","84","60","hn+cov1","0.8","p",NA
"15902","84","60","hn+cov1","0.8","b0",NA
"15903","84","60","hn+cov1","0.8","cov1",NA
"15904","84","60","hn+cov1","0.8","cov2",NA
"15905","84","60","hn+cov1","0.8","aic",NA
"15906","84","60","hn+cov1","0.8","varp",NA
"15907","84","60","hn+cov1+cov2","0.8","p","0.902175111069536"
"15908","84","60","hn+cov1+cov2","0.8","b0","-1.37164091551454"
"15909","84","60","hn+cov1+cov2","0.8","cov1","3.0972035797519"
"15910","84","60","hn+cov1+cov2","0.8","cov2","3.51967872677968"
"15911","84","60","hn+cov1+cov2","0.8","aic","1.04903239222751"
"15912","84","60","hn+cov1+cov2","0.8","varp","0.238539062349386"
"15913","85","60","hn","0.8","p","0.942709159249489"
"15914","85","60","hn","0.8","b0","0.507204206290895"
"15915","85","60","hn","0.8","cov1",NA
"15916","85","60","hn","0.8","cov2",NA
"15917","85","60","hn","0.8","aic","1.82881843852617"
"15918","85","60","hn","0.8","varp","0.138740317919584"
"15919","85","60","hn+cov1","0.8","p","0.938734540201978"
"15920","85","60","hn+cov1","0.8","b0","-0.399554135195319"
"15921","85","60","hn+cov1","0.8","cov1","4.8758831958942"
"15922","85","60","hn+cov1","0.8","cov2",NA
"15923","85","60","hn+cov1","0.8","aic","3.26290294819557"
"15924","85","60","hn+cov1","0.8","varp","0.103736686139891"
"15925","85","60","hn+cov1+cov2","0.8","p","0.902088682387757"
"15926","85","60","hn+cov1+cov2","0.8","b0","0.180662816612957"
"15927","85","60","hn+cov1+cov2","0.8","cov1","2.42645028928689"
"15928","85","60","hn+cov1+cov2","0.8","cov2","-1.25954272807476"
"15929","85","60","hn+cov1+cov2","0.8","aic","4.601272789743"
"15930","85","60","hn+cov1+cov2","0.8","varp","0.127940677221555"
"15931","86","60","hn","0.8","p","1.03442219680857"
"15932","86","60","hn","0.8","b0","12.2790399071551"
"15933","86","60","hn","0.8","cov1",NA
"15934","86","60","hn","0.8","cov2",NA
"15935","86","60","hn","0.8","aic","2.00000000003593"
"15936","86","60","hn","0.8","varp","31.6198888105375"
"15937","86","60","hn+cov1","0.8","p",NA
"15938","86","60","hn+cov1","0.8","b0",NA
"15939","86","60","hn+cov1","0.8","cov1",NA
"15940","86","60","hn+cov1","0.8","cov2",NA
"15941","86","60","hn+cov1","0.8","aic",NA
"15942","86","60","hn+cov1","0.8","varp",NA
"15943","86","60","hn+cov1+cov2","0.8","p","0.982069671498424"
"15944","86","60","hn+cov1+cov2","0.8","b0","-0.644451426721039"
"15945","86","60","hn+cov1+cov2","0.8","cov1","-7.90945068935826"
"15946","86","60","hn+cov1+cov2","0.8","cov2","13.7109388311028"
"15947","86","60","hn+cov1+cov2","0.8","aic","4.48385311574111"
"15948","86","60","hn+cov1+cov2","0.8","varp","0.713543979094345"
"15949","87","60","hn","0.8","p","0.751390136756953"
