"","","","","","","X.Intercept."
"36","2","30","hn+cov1+cov2","0.7","varp","0.110689205714799"
"37","3","30","hn","0.7","p","0.838908221321804"
"38","3","30","hn","0.7","b0","-0.0641088156923778"
"39","3","30","hn","0.7","cov1",NA
"40","3","30","hn","0.7","cov2",NA
"41","3","30","hn","0.7","aic","1.20497478884308"
"42","3","30","hn","0.7","varp","0.151222137352158"
"43","3","30","hn+cov1","0.7","p","0.802402361663932"
"44","3","30","hn+cov1","0.7","b0","1.80656066327789"
"45","3","30","hn+cov1","0.7","cov1","-2.69767662042133"
"46","3","30","hn+cov1","0.7","cov2",NA
"47","3","30","hn+cov1","0.7","aic","1.46036734037174"
"48","3","30","hn+cov1","0.7","varp","0.120586389241677"
"49","3","30","hn+cov1+cov2","0.7","p","0.753595050812262"
"50","3","30","hn+cov1+cov2","0.7","b0","-0.554626172564018"
"51","3","30","hn+cov1+cov2","0.7","cov1","-4.58051087112417"
"52","3","30","hn+cov1+cov2","0.7","cov2","4.33396207830524"
"53","3","30","hn+cov1+cov2","0.7","aic","1.79738524065127"
"54","3","30","hn+cov1+cov2","0.7","varp","0.250474793313024"
"55","4","30","hn","0.7","p","0.677751868606895"
"56","4","30","hn","0.7","b0","-0.516298866364555"
"57","4","30","hn","0.7","cov1",NA
"58","4","30","hn","0.7","cov2",NA
"59","4","30","hn","0.7","aic","-2.20837664254777"
"60","4","30","hn","0.7","varp","0.0958954469935838"
"61","4","30","hn+cov1","0.7","p","0.677680192624763"
"62","4","30","hn+cov1","0.7","b0","-0.511741059147937"
"63","4","30","hn+cov1","0.7","cov1","-0.0308149673189029"
"64","4","30","hn+cov1","0.7","cov2",NA
"65","4","30","hn+cov1","0.7","aic","-0.213979756479789"
"66","4","30","hn+cov1","0.7","varp","0.0964525070035065"
"67","4","30","hn+cov1+cov2","0.7","p","0.646974674828006"
"68","4","30","hn+cov1+cov2","0.7","b0","3.07992253712724"
"69","4","30","hn+cov1+cov2","0.7","cov1","3.75004959008205"
"70","4","30","hn+cov1+cov2","0.7","cov2","-5.9472396390202"
"71","4","30","hn+cov1+cov2","0.7","aic","-0.0172925543655209"
"72","4","30","hn+cov1+cov2","0.7","varp","0.584270491437466"
"73","5","30","hn","0.7","p","0.944066881900885"
"74","5","30","hn","0.7","b0","0.519846948677347"
"75","5","30","hn","0.7","cov1",NA
"76","5","30","hn","0.7","cov2",NA
"77","5","30","hn","0.7","aic","1.91857976007108"
"78","5","30","hn","0.7","varp","0.181347560673396"
"79","5","30","hn+cov1","0.7","p","0.942601967868247"
"80","5","30","hn+cov1","0.7","b0","0.56007917490261"
"81","5","30","hn+cov1","0.7","cov1","-0.141977327637611"
"82","5","30","hn+cov1","0.7","cov2",NA
"83","5","30","hn+cov1","0.7","aic","3.91304993444151"
"84","5","30","hn+cov1","0.7","varp","0.181522268940447"
"85","5","30","hn+cov1+cov2","0.7","p","0.833777312477424"
"86","5","30","hn+cov1+cov2","0.7","b0","-0.84450595784615"
"87","5","30","hn+cov1+cov2","0.7","cov1","-1.19870058144649"
"88","5","30","hn+cov1+cov2","0.7","cov2","2.57646558268031"
"89","5","30","hn+cov1+cov2","0.7","aic","4.18880335546848"
"90","5","30","hn+cov1+cov2","0.7","varp","0.181544446682678"
"91","6","30","hn","0.7","p","0.636244250914098"
"92","6","30","hn","0.7","b0","-0.60999770360615"
"93","6","30","hn","0.7","cov1",NA
"94","6","30","hn","0.7","cov2",NA
"95","6","30","hn","0.7","aic","-3.79944012743168"
"96","6","30","hn","0.7","varp","0.0999575693279162"
"97","6","30","hn+cov1","0.7","p","0.630958629902732"
"98","6","30","hn+cov1","0.7","b0","-0.687065558903813"
"99","6","30","hn+cov1","0.7","cov1","0.20284148373483"
"100","6","30","hn+cov1","0.7","cov2",NA
"101","6","30","hn+cov1","0.7","aic","-2.17346476678702"
"102","6","30","hn+cov1","0.7","varp","0.0989215450246736"
"103","6","30","hn+cov1+cov2","0.7","p","0.614361076089038"
"104","6","30","hn+cov1+cov2","0.7","b0","-1.26223599614722"
"105","6","30","hn+cov1+cov2","0.7","cov1","-1.1692229015216"
"106","6","30","hn+cov1+cov2","0.7","cov2","1.63229566200133"
"107","6","30","hn+cov1+cov2","0.7","aic","-1.97368322963858"
"108","6","30","hn+cov1+cov2","0.7","varp","0.108348347080077"
"109","7","30","hn","0.7","p","0.596404343520905"
"110","7","30","hn","0.7","b0","-0.696896414131758"
"111","7","30","hn","0.7","cov1",NA
"112","7","30","hn","0.7","cov2",NA
"113","7","30","hn","0.7","aic","-5.71559506033129"
"114","7","30","hn","0.7","varp","0.0962621227318269"
"115","7","30","hn+cov1","0.7","p","0.595403069990901"
"116","7","30","hn+cov1","0.7","b0","-0.677586092975753"
"117","7","30","hn+cov1","0.7","cov1","-0.220342903113799"
"118","7","30","hn+cov1","0.7","cov2",NA
"119","7","30","hn+cov1","0.7","aic","-3.99726814462345"
"120","7","30","hn+cov1","0.7","varp","0.103991272583741"
"121","7","30","hn+cov1+cov2","0.7","p","0.53125862690152"
"122","7","30","hn+cov1+cov2","0.7","b0","-1.78497667006644"
"123","7","30","hn+cov1+cov2","0.7","cov1","-1.99998796076395"
"124","7","30","hn+cov1+cov2","0.7","cov2","3.13859573471288"
"125","7","30","hn+cov1+cov2","0.7","aic","-7.48845675415119"
"126","7","30","hn+cov1+cov2","0.7","varp","0.212061397410918"
"127","8","30","hn","0.7","p","0.820914295203793"
"128","8","30","hn","0.7","b0","-0.12737634453809"
"129","8","30","hn","0.7","cov1",NA
"130","8","30","hn","0.7","cov2",NA
"131","8","30","hn","0.7","aic","0.988226461352531"
"132","8","30","hn","0.7","varp","0.13788838471751"
"133","8","30","hn+cov1","0.7","p","0.8370159333356"
"134","8","30","hn+cov1","0.7","b0","1.63443687320038"
"135","8","30","hn+cov1","0.7","cov1","-2.7099299153761"
"136","8","30","hn+cov1","0.7","cov2",NA
"137","8","30","hn+cov1","0.7","aic","2.03109184258398"
"138","8","30","hn+cov1","0.7","varp","0.117182870039711"
"139","8","30","hn+cov1+cov2","0.7","p","0.670156546556282"
"140","8","30","hn+cov1+cov2","0.7","b0","11.1053257591442"
"141","8","30","hn+cov1+cov2","0.7","cov1","-4.88831574634142"
"142","8","30","hn+cov1+cov2","0.7","cov2","-7.82138381426783"
"143","8","30","hn+cov1+cov2","0.7","aic","-1.84107954559305"
"144","8","30","hn+cov1+cov2","0.7","varp","0.330094347519991"
"145","9","30","hn","0.7","p","0.578789012428744"
"146","9","30","hn","0.7","b0","-0.734852954456012"
"147","9","30","hn","0.7","cov1",NA
"148","9","30","hn","0.7","cov2",NA
"149","9","30","hn","0.7","aic","-6.70374331514563"
"150","9","30","hn","0.7","varp","0.100138304988751"
"151","9","30","hn+cov1","0.7","p","0.57859074114814"
"152","9","30","hn+cov1","0.7","b0","-0.732319234613914"
"153","9","30","hn+cov1","0.7","cov1","0.0458481148337716"
"154","9","30","hn+cov1","0.7","cov2",NA
"155","9","30","hn+cov1","0.7","aic","-4.73054206916397"
"156","9","30","hn+cov1","0.7","varp","0.100567629502469"
"157","9","30","hn+cov1+cov2","0.7","p","0.578217470136086"
"158","9","30","hn+cov1+cov2","0.7","b0","-0.878508142139704"
"159","9","30","hn+cov1+cov2","0.7","cov1","-0.133687652199025"
"160","9","30","hn+cov1+cov2","0.7","cov2","0.369084506924918"
"161","9","30","hn+cov1+cov2","0.7","aic","-2.92305695480292"
"162","9","30","hn+cov1+cov2","0.7","varp","0.101740815073015"
"163","10","30","hn","0.7","p","0.999941465237568"
"164","10","30","hn","0.7","b0","10.4233377074243"
"165","10","30","hn","0.7","cov1",NA
"166","10","30","hn","0.7","cov2",NA
"167","10","30","hn","0.7","aic","2.00000000008965"
"168","10","30","hn","0.7","varp","6.17543222733557"
"169","10","30","hn+cov1","0.7","p","0.940863889976305"
"170","10","30","hn+cov1","0.7","b0","1.209423153385"
"171","10","30","hn+cov1","0.7","cov1","2.01311624328651"
"172","10","30","hn+cov1","0.7","cov2",NA
"173","10","30","hn+cov1","0.7","aic","3.59680489237886"
"174","10","30","hn+cov1","0.7","varp","0.126414257925471"
"175","10","30","hn+cov1+cov2","0.7","p",NA
"176","10","30","hn+cov1+cov2","0.7","b0",NA
"177","10","30","hn+cov1+cov2","0.7","cov1",NA
"178","10","30","hn+cov1+cov2","0.7","cov2",NA
"179","10","30","hn+cov1+cov2","0.7","aic",NA
"180","10","30","hn+cov1+cov2","0.7","varp",NA
"181","11","30","hn","0.7","p","0.689488872345806"
"182","11","30","hn","0.7","b0","-0.488911555224218"
"183","11","30","hn","0.7","cov1",NA
"184","11","30","hn","0.7","cov2",NA
"185","11","30","hn","0.7","aic","-1.8235722678707"
"186","11","30","hn","0.7","varp","0.114952415784004"
"187","11","30","hn+cov1","0.7","p","0.689490615680833"
"188","11","30","hn+cov1","0.7","b0","-0.487768592807308"
"189","11","30","hn+cov1","0.7","cov1","-0.0152411336813103"
"190","11","30","hn+cov1","0.7","cov2",NA
"191","11","30","hn+cov1","0.7","aic","0.175243306536841"
"192","11","30","hn+cov1","0.7","varp","0.118072499888264"
"193","11","30","hn+cov1+cov2","0.7","p","0.688155807813865"
"194","11","30","hn+cov1+cov2","0.7","b0","-0.410150654165735"
"195","11","30","hn+cov1+cov2","0.7","cov1","0.122780149869249"
"196","11","30","hn+cov1+cov2","0.7","cov2","-0.182108546719666"
"197","11","30","hn+cov1+cov2","0.7","aic","2.11753558437638"
"198","11","30","hn+cov1+cov2","0.7","varp","0.12040239992378"
"199","12","30","hn","0.7","p","0.913943055428843"
"200","12","30","hn","0.7","b0","0.289484601631464"
"201","12","30","hn","0.7","cov1",NA
"202","12","30","hn","0.7","cov2",NA
"203","12","30","hn","0.7","aic","1.79831515150341"
"204","12","30","hn","0.7","varp","0.158610544877241"
"205","12","30","hn+cov1","0.7","p","0.878786803279203"
"206","12","30","hn+cov1","0.7","b0","0.0613351942718984"
"207","12","30","hn+cov1","0.7","cov1","0.498516444468077"
"208","12","30","hn+cov1","0.7","cov2",NA
"209","12","30","hn+cov1","0.7","aic","3.43644442520852"
"210","12","30","hn+cov1","0.7","varp","0.155058097128726"
"211","12","30","hn+cov1+cov2","0.7","p","0.225427770592511"
"212","12","30","hn+cov1+cov2","0.7","b0","16.2365185168085"
"213","12","30","hn+cov1+cov2","0.7","cov1","18.1233653699621"
"214","12","30","hn+cov1+cov2","0.7","cov2","-21.7009924717721"
"215","12","30","hn+cov1+cov2","0.7","aic","-3.13631953399615"
"216","12","30","hn+cov1+cov2","0.7","varp","9.74550336310196"
"217","13","30","hn","0.7","p","0.537370730455916"
"218","13","30","hn","0.7","b0","-0.823960305598894"
"219","13","30","hn","0.7","cov1",NA
"220","13","30","hn","0.7","cov2",NA
"221","13","30","hn","0.7","aic","-9.41840909455259"
"222","13","30","hn","0.7","varp","0.0886968238900175"
"223","13","30","hn+cov1","0.7","p","0.536625749125408"
"224","13","30","hn+cov1","0.7","b0","-0.83097029963394"
"225","13","30","hn+cov1","0.7","cov1","0.0806019729243015"
"226","13","30","hn+cov1","0.7","cov2",NA
"227","13","30","hn+cov1","0.7","aic","-7.49219469488986"
"228","13","30","hn+cov1","0.7","varp","0.0894924080607326"
"229","13","30","hn+cov1+cov2","0.7","p","0.5351722715581"
"230","13","30","hn+cov1+cov2","0.7","b0","-0.980873218469344"
"231","13","30","hn+cov1+cov2","0.7","cov1","-0.0625159247699728"
"232","13","30","hn+cov1+cov2","0.7","cov2","0.383073979043046"
"233","13","30","hn+cov1+cov2","0.7","aic","-5.75930638594951"
"234","13","30","hn+cov1+cov2","0.7","varp","0.0892778546699565"
"235","14","30","hn","0.7","p","0.629751770086504"
"236","14","30","hn","0.7","b0","-0.62431026597793"
"237","14","30","hn","0.7","cov1",NA
"238","14","30","hn","0.7","cov2",NA
"239","14","30","hn","0.7","aic","-4.08382299707089"
"240","14","30","hn","0.7","varp","0.106285938742022"
"241","14","30","hn+cov1","0.7","p","0.610030727147309"
"242","14","30","hn+cov1","0.7","b0","-0.433180662234013"
"243","14","30","hn+cov1","0.7","cov1","-0.513767644673829"
"244","14","30","hn+cov1","0.7","cov2",NA
"245","14","30","hn+cov1","0.7","aic","-3.7981406005157"
"246","14","30","hn+cov1","0.7","varp","0.107145582062792"
"247","14","30","hn+cov1+cov2","0.7","p","0.607275016087803"
"248","14","30","hn+cov1+cov2","0.7","b0","0.458068937713505"
"249","14","30","hn+cov1+cov2","0.7","cov1","0.150001084452033"
"250","14","30","hn+cov1+cov2","0.7","cov2","-1.53955722589485"
"251","14","30","hn+cov1+cov2","0.7","aic","-2.70657813987221"
"252","14","30","hn+cov1+cov2","0.7","varp","0.104847254061286"
"253","15","30","hn","0.7","p","0.458623417032368"
"254","15","30","hn","0.7","b0","-0.998666111305923"
"255","15","30","hn","0.7","cov1",NA
"256","15","30","hn","0.7","cov2",NA
"257","15","30","hn","0.7","aic","-16.4140881717662"
"258","15","30","hn","0.7","varp","0.0587504647331797"
"259","15","30","hn+cov1","0.7","p","0.458349495556328"
"260","15","30","hn+cov1","0.7","b0","-1.01665459368163"
"261","15","30","hn+cov1","0.7","cov1","0.0388139835473613"
"262","15","30","hn+cov1","0.7","cov2",NA
"263","15","30","hn+cov1","0.7","aic","-14.4384837594707"
"264","15","30","hn+cov1","0.7","varp","0.0586564681155146"
"265","15","30","hn+cov1+cov2","0.7","p","0.450858640087611"
"266","15","30","hn+cov1+cov2","0.7","b0","-0.759534460352955"
"267","15","30","hn+cov1+cov2","0.7","cov1","0.563274568707576"
"268","15","30","hn+cov1+cov2","0.7","cov2","-0.690028805585071"
"269","15","30","hn+cov1+cov2","0.7","aic","-13.2817263328519"
"270","15","30","hn+cov1+cov2","0.7","varp","0.0664004490259971"
"271","16","30","hn","0.7","p","0.594535236500458"
"272","16","30","hn","0.7","b0","-0.70093204990269"
"273","16","30","hn","0.7","cov1",NA
"274","16","30","hn","0.7","cov2",NA
"275","16","30","hn","0.7","aic","-5.81609721706823"
"276","16","30","hn","0.7","varp","0.0822968840413639"
"277","16","30","hn+cov1","0.7","p","0.594621822609517"
"278","16","30","hn+cov1","0.7","b0","-0.699561223722657"
"279","16","30","hn+cov1","0.7","cov1","-0.00414923708753037"
"280","16","30","hn+cov1","0.7","cov2",NA
"281","16","30","hn+cov1","0.7","aic","-3.81667441455937"
"282","16","30","hn+cov1","0.7","varp","0.0829021652291572"
"283","16","30","hn+cov1+cov2","0.7","p","0.592698206039398"
"284","16","30","hn+cov1+cov2","0.7","b0","-0.554419977468186"
"285","16","30","hn+cov1+cov2","0.7","cov1","0.208873123834181"
"286","16","30","hn+cov1+cov2","0.7","cov2","-0.309881597488444"
"287","16","30","hn+cov1+cov2","0.7","aic","-1.9611255399576"
"288","16","30","hn+cov1+cov2","0.7","varp","0.0834609777187961"
"289","17","30","hn","0.7","p","0.57419902699786"
"290","17","30","hn","0.7","b0","-0.744722512922208"
"291","17","30","hn","0.7","cov1",NA
"292","17","30","hn","0.7","cov2",NA
"293","17","30","hn","0.7","aic","-6.97671412393198"
"294","17","30","hn","0.7","varp","0.0836529183021651"
"295","17","30","hn+cov1","0.7","p","0.513728119928338"
"296","17","30","hn+cov1","0.7","b0","-0.561867890014361"
"297","17","30","hn+cov1","0.7","cov1","-1.1242416203126"
"298","17","30","hn+cov1","0.7","cov2",NA
"299","17","30","hn+cov1","0.7","aic","-10.9448226743787"
"300","17","30","hn+cov1","0.7","varp","0.0700902563051041"
"301","17","30","hn+cov1+cov2","0.7","p","0.474301832776755"
"302","17","30","hn+cov1+cov2","0.7","b0","0.391460391506967"
"303","17","30","hn+cov1+cov2","0.7","cov1","0.3284447107103"
"304","17","30","hn+cov1+cov2","0.7","cov2","-2.35263439710205"
"305","17","30","hn+cov1+cov2","0.7","aic","-11.4935598435783"
"306","17","30","hn+cov1+cov2","0.7","varp","0.0745495151362204"
"307","18","30","hn","0.7","p","0.932742248810082"
"308","18","30","hn","0.7","b0","0.422157815797408"
"309","18","30","hn","0.7","cov1",NA
"310","18","30","hn","0.7","cov2",NA
"311","18","30","hn","0.7","aic","1.88028116484142"
"312","18","30","hn","0.7","varp","0.193479276886794"
"313","18","30","hn+cov1","0.7","p","0.726683587522571"
"314","18","30","hn+cov1","0.7","b0","0.764783604280631"
"315","18","30","hn+cov1","0.7","cov1","2.74159118224409"
"316","18","30","hn+cov1","0.7","cov2",NA
"317","18","30","hn+cov1","0.7","aic","-2.42347624324396"
"318","18","30","hn+cov1","0.7","varp","0.169789265821454"
"319","18","30","hn+cov1+cov2","0.7","p","0.72741423720655"
"320","18","30","hn+cov1+cov2","0.7","b0","0.934547155906745"
"321","18","30","hn+cov1+cov2","0.7","cov1","2.9939655299509"
"322","18","30","hn+cov1+cov2","0.7","cov2","-0.173963257805438"
"323","18","30","hn+cov1+cov2","0.7","aic","-0.441829813252317"
"324","18","30","hn+cov1+cov2","0.7","varp","0.185786176020958"
"325","19","30","hn","0.7","p","0.6967976263656"
"326","19","30","hn","0.7","b0","-0.471607078724617"
"327","19","30","hn","0.7","cov1",NA
"328","19","30","hn","0.7","cov2",NA
"329","19","30","hn","0.7","aic","-1.59715992880218"
"330","19","30","hn","0.7","varp","0.10063568523456"
"331","19","30","hn+cov1","0.7","p","0.688486824203635"
"332","19","30","hn+cov1","0.7","b0","-0.558595874516856"
"333","19","30","hn+cov1","0.7","cov1","0.457586389333454"
"334","19","30","hn+cov1","0.7","cov2",NA
"335","19","30","hn+cov1","0.7","aic","-0.52333693273714"
"336","19","30","hn+cov1","0.7","varp","0.100666160803019"
"337","19","30","hn+cov1+cov2","0.7","p","0.669525286212884"
"338","19","30","hn+cov1+cov2","0.7","b0","1.1197306255626"
"339","19","30","hn+cov1+cov2","0.7","cov1","4.20843535326993"
"340","19","30","hn+cov1+cov2","0.7","cov2","-2.84333801021153"
"341","19","30","hn+cov1+cov2","0.7","aic","-0.64798219858604"
"342","19","30","hn+cov1+cov2","0.7","varp","0.22549666501518"
"343","20","30","hn","0.7","p","0.592571809892966"
"344","20","30","hn","0.7","b0","-0.705168863218069"
"345","20","30","hn","0.7","cov1",NA
"346","20","30","hn","0.7","cov2",NA
"347","20","30","hn","0.7","aic","-5.92275299523578"
"348","20","30","hn","0.7","varp","0.0859709558093524"
"349","20","30","hn+cov1","0.7","p","0.592672694530633"
"350","20","30","hn+cov1","0.7","b0","-0.705101294841783"
"351","20","30","hn+cov1","0.7","cov1","0.00373084040346886"
"352","20","30","hn+cov1","0.7","cov2",NA
"353","20","30","hn+cov1","0.7","aic","-3.92328219003149"
"354","20","30","hn+cov1","0.7","varp","0.0924576418704804"
"355","20","30","hn+cov1+cov2","0.7","p","0.590427390547936"
"356","20","30","hn+cov1+cov2","0.7","b0","-0.883138156133348"
"357","20","30","hn+cov1+cov2","0.7","cov1","-0.230672420481349"
"358","20","30","hn+cov1+cov2","0.7","cov2","0.382788278942114"
"359","20","30","hn+cov1+cov2","0.7","aic","-2.11852915833282"
"360","20","30","hn+cov1+cov2","0.7","varp","0.0933050580199487"
"361","21","30","hn","0.7","p","0.578474474692776"
"362","21","30","hn","0.7","b0","-0.735529467591915"
"363","21","30","hn","0.7","cov1",NA
"364","21","30","hn","0.7","cov2",NA
"365","21","30","hn","0.7","aic","-6.72223966833252"
"366","21","30","hn","0.7","varp","0.0830721399756608"
"367","21","30","hn+cov1","0.7","p","0.568886496812243"
"368","21","30","hn+cov1","0.7","b0","-0.769720642175606"
"369","21","30","hn+cov1","0.7","cov1","0.384414614688296"
"370","21","30","hn+cov1","0.7","cov2",NA
"371","21","30","hn+cov1","0.7","aic","-5.84805355656096"
"372","21","30","hn+cov1","0.7","varp","0.0882796676383588"
"373","21","30","hn+cov1+cov2","0.7","p","0.563109151985919"
"374","21","30","hn+cov1+cov2","0.7","b0","-1.14186432312237"
"375","21","30","hn+cov1+cov2","0.7","cov1","-0.664254955819754"
"376","21","30","hn+cov1+cov2","0.7","cov2","1.06289481683033"
"377","21","30","hn+cov1+cov2","0.7","aic","-4.17835679589592"
"378","21","30","hn+cov1+cov2","0.7","varp","0.0902883306927641"
"379","22","30","hn","0.7","p","0.718520175118768"
"380","22","30","hn","0.7","b0","-0.418862603711567"
"381","22","30","hn","0.7","cov1",NA
"382","22","30","hn","0.7","cov2",NA
"383","22","30","hn","0.7","aic","-0.980502308560336"
"384","22","30","hn","0.7","varp","0.121855443158561"
"385","22","30","hn+cov1","0.7","p","0.68555751364685"
"386","22","30","hn+cov1","0.7","b0","-0.561765838661749"
"387","22","30","hn+cov1","0.7","cov1","0.646866506126004"
"388","22","30","hn+cov1","0.7","cov2",NA
"389","22","30","hn+cov1","0.7","aic","-0.978243958509105"
"390","22","30","hn+cov1","0.7","varp","0.126322202215483"
"391","22","30","hn+cov1+cov2","0.7","p","0.508474942380498"
"392","22","30","hn+cov1+cov2","0.7","b0","4.99123603474508"
"393","22","30","hn+cov1+cov2","0.7","cov1","9.38111576547781"
"394","22","30","hn+cov1+cov2","0.7","cov2","-8.9752308139424"
"395","22","30","hn+cov1+cov2","0.7","aic","-4.6411448716217"
"396","22","30","hn+cov1+cov2","0.7","varp","0.544939445047097"
"397","23","30","hn","0.7","p","0.663699695471472"
"398","23","30","hn","0.7","b0","-0.54851397943988"
"399","23","30","hn","0.7","cov1",NA
"400","23","30","hn","0.7","cov2",NA
"401","23","30","hn","0.7","aic","-2.7052642551249"
"402","23","30","hn","0.7","varp","0.100412000312836"
"403","23","30","hn+cov1","0.7","p","0.650034896055762"
"404","23","30","hn+cov1","0.7","b0","-0.633241014472914"
"405","23","30","hn+cov1","0.7","cov1","0.31736244194391"
"406","23","30","hn+cov1","0.7","cov2",NA
"407","23","30","hn+cov1","0.7","aic","-1.60007844899589"
"408","23","30","hn+cov1","0.7","varp","0.100483531910133"
"409","23","30","hn+cov1+cov2","0.7","p","0.612558512582717"
"410","23","30","hn+cov1+cov2","0.7","b0","-0.0814826930860125"
"411","23","30","hn+cov1+cov2","0.7","cov1","1.40957272863819"
"412","23","30","hn+cov1+cov2","0.7","cov2","-1.36741541586338"
"413","23","30","hn+cov1+cov2","0.7","aic","-2.26181176128676"
"414","23","30","hn+cov1+cov2","0.7","varp","0.130927673547394"
"415","24","30","hn","0.7","p","0.573434371198968"
"416","24","30","hn","0.7","b0","-0.746366228923244"
"417","24","30","hn","0.7","cov1",NA
"418","24","30","hn","0.7","cov2",NA
"419","24","30","hn","0.7","aic","-7.02282557032778"
"420","24","30","hn","0.7","varp","0.0914936014053125"
"421","24","30","hn+cov1","0.7","p","0.570294401723585"
"422","24","30","hn+cov1","0.7","b0","-0.749259464540881"
"423","24","30","hn+cov1","0.7","cov1","0.169187878579584"
"424","24","30","hn+cov1","0.7","cov2",NA
"425","24","30","hn+cov1","0.7","aic","-5.35733274445483"
"426","24","30","hn+cov1","0.7","varp","0.0948093510312731"
"427","24","30","hn+cov1+cov2","0.7","p","0.571017170774572"
"428","24","30","hn+cov1+cov2","0.7","b0","-0.884787123163931"
"429","24","30","hn+cov1+cov2","0.7","cov1","0.0112258254330183"
"430","24","30","hn+cov1+cov2","0.7","cov2","0.312598929203277"
"431","24","30","hn+cov1+cov2","0.7","aic","-3.42263020164114"
"432","24","30","hn+cov1+cov2","0.7","varp","0.106896499318443"
"433","25","30","hn","0.7","p","0.540054666700278"
"434","25","30","hn","0.7","b0","-0.818167422170939"
"435","25","30","hn","0.7","cov1",NA
"436","25","30","hn","0.7","cov2",NA
"437","25","30","hn","0.7","aic","-9.22451819887482"
"438","25","30","hn","0.7","varp","0.0845447553031788"
"439","25","30","hn+cov1","0.7","p","0.539300433110559"
"440","25","30","hn+cov1","0.7","b0","-0.794535714977153"
"441","25","30","hn+cov1","0.7","cov1","0.208059086375427"
"442","25","30","hn+cov1","0.7","cov2",NA
"443","25","30","hn+cov1","0.7","aic","-7.44292803164636"
"444","25","30","hn+cov1","0.7","varp","0.0878890486208487"
"445","25","30","hn+cov1+cov2","0.7","p","0.538308022668448"
"446","25","30","hn+cov1+cov2","0.7","b0","-0.726136246791255"
"447","25","30","hn+cov1+cov2","0.7","cov1","0.293066255405886"
"448","25","30","hn+cov1+cov2","0.7","cov2","-0.17466154883483"
"449","25","30","hn+cov1+cov2","0.7","aic","-5.46200014198653"
"450","25","30","hn+cov1+cov2","0.7","varp","0.0872686347763835"
"451","26","30","hn","0.7","p","0.620854315208463"
"452","26","30","hn","0.7","b0","-0.643812827335749"
"453","26","30","hn","0.7","cov1",NA
"454","26","30","hn","0.7","cov2",NA
"455","26","30","hn","0.7","aic","-4.49052309372466"
"456","26","30","hn","0.7","varp","0.0904299087876777"
"457","26","30","hn+cov1","0.7","p","0.604500966813492"
"458","26","30","hn+cov1","0.7","b0","-0.63726888819524"
"459","26","30","hn+cov1","0.7","cov1","0.448207780500596"
"460","26","30","hn+cov1","0.7","cov2",NA
"461","26","30","hn+cov1","0.7","aic","-3.98168544504599"
"462","26","30","hn+cov1","0.7","varp","0.0995791434600442"
"463","26","30","hn+cov1+cov2","0.7","p","0.603927826577663"
"464","26","30","hn+cov1+cov2","0.7","b0","-0.580462276933802"
"465","26","30","hn+cov1+cov2","0.7","cov1","0.523465158167849"
"466","26","30","hn+cov1+cov2","0.7","cov2","-0.12311026175153"
"467","26","30","hn+cov1+cov2","0.7","aic","-2.00302510584256"
"468","26","30","hn+cov1+cov2","0.7","varp","0.100228970732642"
"469","27","30","hn","0.7","p","0.826516176923983"
"470","27","30","hn","0.7","b0","-0.108236558170035"
"471","27","30","hn","0.7","cov1",NA
"472","27","30","hn","0.7","cov2",NA
"473","27","30","hn","0.7","aic","1.05921570686571"
"474","27","30","hn","0.7","varp","0.134988255902433"
