"","V1","V2","V3","V4","V5"
"245","62","30","hn","0.535212176866569","0.086139216359449"
"246","62","30","hn+cov1","0.534039388721978","0.0854703343772652"
"247","62","30","hr","0.622947272919856","0.0918230018781158"
"248","62","30","hr+cov1","0.609801101763664","0.0941426430736204"
"249","63","30","hn","0.421369237588562","0.0495065367866693"
"250","63","30","hn+cov1","0.417900650768371","0.0644858801086221"
"251","63","30","hr","0.474614863927934","0.0707038407601197"
"252","63","30","hr+cov1","0.471913965729036","0.0713356667371346"
"253","64","30","hn","0.459088438933831","0.0664417449437446"
"254","64","30","hn+cov1","0.444431803098089","0.0767611682381935"
"255","64","30","hr","0.468798417080177","0.0949552521530275"
"256","64","30","hr+cov1","0.476357652876645","0.0936351722150732"
"257","65","30","hn","0.443421493567685","0.0585785459930259"
"258","65","30","hn+cov1","0.443164428292553","0.0599109837972437"
"259","65","30","hr","0.450397886752847","0.0897007791261244"
"260","65","30","hr+cov1","0.402720156015615","0.0961976172119717"
"261","66","30","hn","0.48789677587466","0.0689403797751703"
"262","66","30","hn+cov1","0.475665137590827","0.0665128853702688"
"263","66","30","hr","0.547577994685659","0.0848509711339013"
"264","66","30","hr+cov1","0.532544109839269","0.0762419362981134"
"265","67","30","hn","0.525205903434203","0.080543141548571"
"266","67","30","hn+cov1","0.518335159623775","0.0911619852069705"
"267","67","30","hr","0.568939200766021","0.0984939116858349"
"268","67","30","hr+cov1","0.588683731635992","0.0919966026824395"
"269","68","30","hn","0.384860315866257","0.0744358217345157"
"270","68","30","hn+cov1","0.542817680511794","0.0712504004599268"
"271","68","30","hr","0.43497111731177","0.136874862899742"
"272","68","30","hr+cov1","0.471124778548668","0.13130693754095"
"273","69","30","hn","0.371232411714637","0.0539381739638723"
"274","69","30","hn+cov1","0.353909683599612","0.0521186568397551"
"275","69","30","hr",NA,NA
"276","69","30","hr+cov1","0.558153453531863","0.0391400491766408"
"277","70","30","hn","0.544614071228028","0.0728023042912271"
"278","70","30","hn+cov1","0.5053603093007","0.116668733723792"
"279","70","30","hr","0.542686516367221","0.108655583677039"
"280","70","30","hr+cov1","0.559013176028495","0.0966847518101309"
"281","71","30","hn","0.862352152402287","0.319167762802007"
"282","71","30","hn+cov1","0.53881932118536","0.130723422307202"
"283","71","30","hr","0.659739194125025","0.0823820745323675"
"284","71","30","hr+cov1","0.630766196350055","0.0648462455656665"
"285","72","30","hn","0.443529653410648","0.0523174483744082"
"286","72","30","hn+cov1","0.435329104443534","0.0643235606147255"
"287","72","30","hr","0.480578053309467","0.0767459655157656"
"288","72","30","hr+cov1","0.496434829945808","0.0733173513759373"
"289","73","30","hn","0.575250029763675","0.0792904057076112"
"290","73","30","hn+cov1","0.567585194930439","0.099214230125287"
"291","73","30","hr","0.580480895417901","0.11276328628229"
"292","73","30","hr+cov1","0.583501694473069","0.112090986297451"
"293","74","30","hn","0.632352248916348","0.098233589598814"
"294","74","30","hn+cov1","0.630061561045747","0.0931803906877436"
"295","74","30","hr","0.67350983377291","0.129441162965944"
"296","74","30","hr+cov1","0.612020354683429","0.142875135623447"
"297","75","30","hn","0.469939197824624","0.0610361900213668"
"298","75","30","hn+cov1","0.468035953680494","0.0619812042834242"
"299","75","30","hr","0.457218482683282","0.102060153989996"
"300","75","30","hr+cov1","0.455299196966105","0.102867700960173"
"301","76","30","hn","0.503041264185242","0.0755941878563934"
"302","76","30","hn+cov1","0.502971558126157","0.0761209227386037"
"303","76","30","hr",NA,NA
"304","76","30","hr+cov1",NA,NA
"305","77","30","hn","0.429899816820047","0.051386677212423"
"306","77","30","hn+cov1","0.390566094323065","0.0715541292275662"
"307","77","30","hr","0.445850553973829","0.0754152116956532"
"308","77","30","hr+cov1","0.512645922485807","0.0531116065047043"
"309","78","30","hn","0.456545135486574","0.0641522896894055"
"310","78","30","hn+cov1","0.456438985050122","0.0641672535703464"
"311","78","30","hr","0.415532465975018","0.102430253766223"
"312","78","30","hr+cov1","0.413909125614034","0.103646752793706"
"313","79","30","hn","0.587535729484507","0.102412195832536"
"314","79","30","hn+cov1","0.578743866222462","0.101971019657563"
"315","79","30","hr","0.696434654292791","0.0933466579782663"
"316","79","30","hr+cov1","0.693404708212747","0.0843409762289642"
"317","80","30","hn","0.550508056967049","0.0764540960247991"
"318","80","30","hn+cov1","0.477267841222095","0.0937438449856507"
"319","80","30","hr","0.326221633566596","0.150999518370273"
"320","80","30","hr+cov1","0.303991407061317","0.188648037297035"
"321","81","30","hn","0.554362297857651","0.0785899209762512"
"322","81","30","hn+cov1","0.553000961722746","0.0832487808191412"
"323","81","30","hr","0.579317602174002","0.110351992328963"
"324","81","30","hr+cov1","0.591991866256446","0.106648698468384"
"325","82","30","hn","0.401545477567371","0.0570936823848303"
"326","82","30","hn+cov1","0.401334220868775","0.0570637074627698"
"327","82","30","hr","0.939006626437861","0.855893705804441"
"328","82","30","hr+cov1","0.433055226940405","0.0799132168270848"
"329","83","30","hn","0.367885114599726","0.0391660443828702"
"330","83","30","hn+cov1","0.362477090114512","0.0468636592604423"
"331","83","30","hr","0.330043623798461","0.069209725069307"
"332","83","30","hr+cov1","0.329693248741407","0.0692651730335863"
"333","84","30","hn","0.479478563308531","0.0775313633820497"
"334","84","30","hn+cov1","0.47914534697345","0.080992849689632"
"335","84","30","hr","0.436887535244148","0.0888003788126049"
"336","84","30","hr+cov1",NA,NA
"337","85","30","hn","0.538472158285788","0.080318404802689"
"338","85","30","hn+cov1","0.438995010120666","0.0906773335290855"
"339","85","30","hr","0.597317804688423","0.102617874274158"
"340","85","30","hr+cov1","0.567486353248403","0.0681085656935782"
"341","86","30","hn","0.532905548700377","0.0814599629608555"
"342","86","30","hn+cov1","0.532553385837959","0.0820417506497596"
"343","86","30","hr","0.581943980225183","0.104956755062884"
"344","86","30","hr+cov1","0.578213567818146","0.107342000240648"
"345","87","30","hn","1.36900531947242","1.30352035435804"
"346","87","30","hn+cov1","0.424249537935906","0.0904765572803582"
"347","87","30","hr","0.613627033655306","0.000865675028491999"
"348","87","30","hr+cov1",NA,NA
"349","88","30","hn","0.441174752838713","0.0626297541168532"
"350","88","30","hn+cov1","0.434806942252922","0.0750805768272715"
"351","88","30","hr","0.560424737745632","0.0613466244976772"
"352","88","30","hr+cov1","0.558971625597089","0.0636250792072036"
"353","89","30","hn","0.534780105759292","0.0802313583055192"
"354","89","30","hn+cov1","0.513729754684923","0.0840065098902261"
"355","89","30","hr","0.615921675740228","0.0977913263873299"
"356","89","30","hr+cov1","0.677486990605314","0.0737996105869425"
"357","90","30","hn","0.554040446806736","0.0918340944095636"
"358","90","30","hn+cov1","0.547243658519522","0.0904456297160304"
"359","90","30","hr",NA,NA
"360","90","30","hr+cov1",NA,NA
"361","91","30","hn","1.35124514020348","0.773328094129421"
"362","91","30","hn+cov1","0.56136287099497","0.112877262284189"
"363","91","30","hr","1.42310827212759","0.926766396433635"
"364","91","30","hr+cov1","0.686479484611703","0.0709840502711762"
"365","92","30","hn","1.10658415611151","0.557629331554982"
"366","92","30","hn+cov1","0.613311877784728","0.122846422594656"
"367","92","30","hr","0.789076873940302","0.000765942793966566"
"368","92","30","hr+cov1",NA,NA
"369","93","30","hn","0.46782621690868","0.0612834333158647"
"370","93","30","hn+cov1","0.467236498078941","0.0747208630891103"
"371","93","30","hr","0.487074351588828","0.0923109269082862"
